OM,w,wa,Ode,Ok
0.30848236030843357,-1.0875027302541753,0.40550876949168746,0.6915176396915664,0.0
0.3980261781276872,-0.4161621238507205,-1.4486142183525739,0.6019738218723127,0.0
0.40524533166398935,-0.42581714532077275,-1.2708761656382586,0.5947546683360107,0.0
0.2949719821948761,-1.0444531114530915,0.635286029132742,0.7050280178051239,0.0
0.36968523615710647,-0.6080763916326779,-0.8603312178147836,0.6303147638428935,0.0
0.3318721589736462,-0.8593568954841333,0.2054869905411108,0.6681278410263538,0.0
0.3093564694771959,-1.0800500579585381,0.3874724181059581,0.690643530522804,0.0
0.3980261781276872,-0.4161621238507205,-1.4486142183525739,0.6019738218723127,0.0
0.40762858666367285,-0.41172951913212363,-1.3188127203907523,0.5923714133363271,0.0
0.3574453089967452,-0.69785181573354,-0.3974355220800465,0.6425546910032548,0.0
0.378825622402683,-0.5481460282013122,-1.0485011260412194,0.621174377597317,0.0
0.3224355337904114,-0.9518523376113679,0.2817595057137391,0.6775644662095885,0.0
0.3093564694771959,-1.0800500579585381,0.3874724181059581,0.690643530522804,0.0
0.41127210464441327,-0.33540562308360766,-1.7164654135079307,0.5887278953555868,0.0
0.42827434285262733,-0.30489315376136794,-1.56828192100051,0.5717256571473727,0.0
